name,ethnic,rate
Pereiz,Old Catalan,1
Pereano,Old Catalan,1
Pereiro,Old Catalan,1
Poncez,Old Catalan,1
Ponces,Old Catalan,1
Ponciz,Old Catalan,1
Poncano,Old Catalan,1
Ponceiro,Old Catalan,1
Arnauez,Old Catalan,1
Arnaues,Old Catalan,1
Arnauiz,Old Catalan,1
Arnauano,Old Catalan,1
Arnaueiro,Old Catalan,1
Premyslid,Old Czech/Moravian,3
Slavnik,Old Czech/Moravian,3
Vitkovic,Old Czech/Moravian,3
Rozmberk,Old Czech/Moravian,3
Zajic,Old Czech/Moravian,3
Plichta,Old Czech/Moravian,3
Bojanov,Old Czech/Moravian,3
Moravec,Old Czech/Moravian,3
Cech,Old Czech/Moravian,3
Dudleb,Old Czech/Moravian,3
Zlic,Old Czech/Moravian,2
Lucan,Old Czech/Moravian,2
Litomeric,Old Czech/Moravian,2
Prerovan,Old Czech/Moravian,2
Olomoucan,Old Czech/Moravian,2
Vrsovec,Old Czech/Moravian,2
Hrabisic,Old Czech/Moravian,2
Drslavic,Old Czech/Moravian,2
Knezov,Old Czech/Moravian,2
Knezev,Old Czech/Moravian,2
Knezic,Old Czech/Moravian,2
Knezski,Old Czech/Moravian,2
Knezin,Old Czech/Moravian,2
Cenekov,Old Czech/Moravian,2
Cenekev,Old Czech/Moravian,1
Cenekic,Old Czech/Moravian,1
Cenekski,Old Czech/Moravian,1
Cenekin,Old Czech/Moravian,1
Liborov,Old Czech/Moravian,1
Liborev,Old Czech/Moravian,1
Liboric,Old Czech/Moravian,1
Liborski,Old Czech/Moravian,1
Liborin,Old Czech/Moravian,1
Radimov,Old Czech/Moravian,1
Radimev,Old Czech/Moravian,1
Radimic,Old Czech/Moravian,1
Radimski,Old Czech/Moravian,1
Radimin,Old Czech/Moravian,1
Ctiborov,Old Czech/Moravian,1
Ctiborev,Old Czech/Moravian,1
Ctiboric,Old Czech/Moravian,1
Ctiborski,Old Czech/Moravian,1
Ctiborin,Old Czech/Moravian,1
Ludvikov,Old Czech/Moravian,1
Ludvikev,Old Czech/Moravian,1
Ludvikic,Old Czech/Moravian,1
Ludvikski,Old Czech/Moravian,1
Ludvikin,Old Czech/Moravian,1
Jelling,Old Danish,3
Knudsen,Old Danish,3
Gormsen,Old Danish,3
Haraldsen,Old Danish,3
Ulfeld,Old Danish,3
Estridsen,Old Danish,3
Skjoldung,Old Danish,3
Hvide,Old Danish,3
Tokesen,Old Danish,3
Asbjornsen,Old Danish,3
Thorkilsen,Old Danish,2
Roskilde,Old Danish,2
Sjaelland,Old Danish,2
Jutland,Old Danish,2
Fynbo,Old Danish,2
Lundby,Old Danish,2
Hedeby,Old Danish,2
Skaane,Old Danish,2
Ulfsson,Old Danish,2
Ulfsen,Old Danish,2
Ulfdottir,Old Danish,2
Ulfstad,Old Danish,2
Ulfby,Old Danish,2
Aagesson,Old Danish,2
Aagesen,Old Danish,1
Aagedottir,Old Danish,1
Aagestad,Old Danish,1
Aageby,Old Danish,1
Arnesson,Old Danish,1
Arnesen,Old Danish,1
Arnedottir,Old Danish,1
Arnestad,Old Danish,1
Arneby,Old Danish,1
Bentsson,Old Danish,1
Bentsen,Old Danish,1
Bentdottir,Old Danish,1
Bentstad,Old Danish,1
Bentby,Old Danish,1
Eriksson,Old Danish,1
Eriksen,Old Danish,1
Erikdottir,Old Danish,1
Erikstad,Old Danish,1
Erikby,Old Danish,1
Finnsson,Old Danish,1
Finnsen,Old Danish,1
Finndottir,Old Danish,1
Finnstad,Old Danish,1
Finnby,Old Danish,1
Rurikid,Old East Slavic,3
Monomakh,Old East Slavic,3
Iziaslavich,Old East Slavic,3
Sviatoslavich,Old East Slavic,3
Olgovich,Old East Slavic,3
Rostislavich,Old East Slavic,3
Yaroslavich,Old East Slavic,3
Mstislavich,Old East Slavic,3
Vseslavich,Old East Slavic,3
Dregovich,Old East Slavic,3
Krivich,Old East Slavic,2
Polianin,Old East Slavic,2
Drevlyanin,Old East Slavic,2
Severian,Old East Slavic,2
Volhynian,Old East Slavic,2
Novgorodian,Old East Slavic,2
Kievian,Old East Slavic,2
Smolenskian,Old East Slavic,2
Glebov,Old East Slavic,2
Glebev,Old East Slavic,2
Glebic,Old East Slavic,2
Glebski,Old East Slavic,2
Glebin,Old East Slavic,2
Igorov,Old East Slavic,2
Igorev,Old East Slavic,1
Igoric,Old East Slavic,1
Igorski,Old East Slavic,1
Igorin,Old East Slavic,1
Ilyaov,Old East Slavic,1
Ilyaev,Old East Slavic,1
Ilyaic,Old East Slavic,1
Ilyaski,Old East Slavic,1
Ilyain,Old East Slavic,1
Olegov,Old East Slavic,1
Olegev,Old East Slavic,1
Olegic,Old East Slavic,1
Olegski,Old East Slavic,1
Olegin,Old East Slavic,1
Yuriov,Old East Slavic,1
Yuriev,Old East Slavic,1
Yuric,Old East Slavic,1
Yuriski,Old East Slavic,1
Yurin,Old East Slavic,1
Borisov,Old East Slavic,1
Borisev,Old East Slavic,1
Borisic,Old East Slavic,1
Boriski,Old East Slavic,1
Borisin,Old East Slavic,1
Abbot,Old English,3
Abbott,Old English,3
Ackerman,Old English,3
Alder,Old English,3
Archer,Old English,3
Arkwright,Old English,3
Ash,Old English,3
Ashe,Old English,3
Atwood,Old English,3
Baker,Old English,3
Bard,Old English,3
Barker,Old English,3
Barnes,Old English,3
Battle,Old English,3
Baxter,Old English,3
Becker,Old English,3
Bell,Old English,3
Berry,Old English,3
Bishop,Old English,3
Body,Old English,3
Bolt,Old English,3
Boteler,Old English,3
Boutcher,Old English,3
Bowyer,Old English,3
Brewer,Old English,3
Brewster,Old English,3
Briar,Old English,3
Bridger,Old English,3
Briggs,Old English,3
Brock,Old English,3
Brook,Old English,3
Brooke,Old English,3
Brooks,Old English,3
Bundy,Old English,3
Burnside,Old English,3
Burroughs,Old English,3
Burrows,Old English,3
Bush,Old English,3
Butcher,Old English,3
Butler,Old English,3
Cade,Old English,3
Carpenter,Old English,3
Carter,Old English,3
Cartwright,Old English,3
Cash,Old English,3
Chace,Old English,3
Chandler,Old English,3
Chaplin,Old English,3
Chapman,Old English,3
Churchward,Old English,3
Clark,Old English,3
Clarke,Old English,3
Clay,Old English,3
Coleman,Old English,3
Collier,Old English,3
Collyer,Old English,3
Colt,Old English,3
Conner,Old English,3
Cook,Old English,3
Cooke,Old English,3
Cooper,Old English,3
Coppersmith,Old English,3
Court,Old English,3
Cowper,Old English,3
Cox,Old English,3
Crapper,Old English,3
Croft,Old English,3
Cropper,Old English,3
Cross,Old English,3
Crump,Old English,3
Cutler,Old English,3
Dale,Old English,3
Day,Old English,3
Deacon,Old English,3
Dean,Old English,3
Deane,Old English,3
Dexter,Old English,3
Dike,Old English,3
Dodd,Old English,3
Draper,Old English,3
Dyer,Old English,3
Earl,Old English,3
Earle,Old English,3
Falconer,Old English,3
Falkner,Old English,3
Farrah,Old English,3
Faulkner,Old English,3
Fisher,Old English,3
Fletcher,Old English,3
Ford,Old English,3
Forester,Old English,3
Forrest,Old English,3
Forster,Old English,3
Foster,Old English,3
Fowler,Old English,3
Fox,Old English,3
Freeman,Old English,3
Fuller,Old English,3
Gage,Old English,3
Gardener,Old English,3
Gardiner,Old English,3
Gardner,Old English,3
Garland,Old English,3
Garside,Old English,3
Gary,Old English,3
Glover,Old English,3
Gold,Old English,3
Goldsmith,Old English,3
Gorsuch,Old English,3
Granger,Old English,3
Graves,Old English,3
Grayson,Old English,3
Green,Old English,3
Greene,Old English,3
Greeves,Old English,3
Greyson,Old English,3
Gross,Old English,3
Grove,Old English,3
Grover,Old English,3
Hall,Old English,3
Harp,Old English,3
Harper,Old English,3
Hatmaker,Old English,3
Hawthorne,Old English,3
Hayward,Old English,3
Hazel,Old English,3
Head,Old English,3
Heather,Old English,3
Hill,Old English,3
Hillier,Old English,3
Hodder,Old English,3
Holland,Old English,3
Holley,Old English,3
Holly,Old English,3
Holmes,Old English,3
Holt,Old English,3
Homer,Old English,3
Hooke,Old English,3
Hope,Old English,3
Horner,Old English,3
House,Old English,3
Howe,Old English,3
Hume,Old English,3
Hunt,Old English,3
Hunter,Old English,3
Huntsman,Old English,3
Hyde,Old English,3
Jagger,Old English,3
Johnston,Old English,3
Judge,Old English,3
Justice,Old English,3
Kay,Old English,3
Kaye,Old English,3
Keats,Old English,3
Kempster,Old English,3
Kerry,Old English,3
Kirk,Old English,3
Kirke,Old English,3
Knight,Old English,3
Lamb,Old English,3
Land,Old English,3
Lane,Old English,3
Lark,Old English,3
Layne,Old English,3
Lea,Old English,3
Lederer,Old English,3
Lee,Old English,3
Leigh,Old English,3
Lister,Old English,3
Lowell,Old English,3
Luther,Old English,3
Machen,Old English,3
Maison,Old English,3
Malthus,Old English,3
March,Old English,3
Marsh,Old English,3
Marshal,Old English,3
Marshall,Old English,3
Martin,Old English,3
Mason,Old English,3
May,Old English,3
Mercer,Old English,3
Metcalf,Old English,3
Metcalfe,Old English,3
Miller,Old English,3
Millerchip,Old English,3
Mills,Old English,3
Milner,Old English,3
Moore,Old English,3
Napier,Old English,3
Newby,Old English,3
Nutter,Old English,3
Page,Old English,3
Paige,Old English,3
Pain,Old English,3
Paine,Old English,3
Painter,Old English,3
Parker,Old English,3
Parsons,Old English,3
Payne,Old English,3
Pike,Old English,3
Piper,Old English,3
Pitt,Old English,3
Plowright,Old English,3
Porter,Old English,3
Portman,Old English,3
Potter,Old English,3
Preacher,Old English,3
Prentice,Old English,3
Provost,Old English,3
Purple,Old English,3
Pyper,Old English,3
Rider,Old English,3
Ridge,Old English,3
Ring,Old English,3
Rock,Old English,3
Roper,Old English,3
Rose,Old English,3
Rowen,Old English,3
Rush,Old English,3
Ryder,Old English,3
Sanger,Old English,3
Sangster,Old English,3
Sawyer,Old English,3
Sayer,Old English,3
Sayers,Old English,3
Saylor,Old English,3
Scarlett,Old English,3
Seller,Old English,3
Sellers,Old English,3
Sexton,Old English,3
Shaw,Old English,3
Shearer,Old English,3
Shepherd,Old English,3
Sheppard,Old English,3
Sherman,Old English,3
Shoemaker,Old English,3
Shore,Old English,3
Silver,Old English,3
Sixsmith,Old English,3
Skinner,Old English,3
Slater,Old English,3
Smith,Old English,3
Spear,Old English,3
Spears,Old English,3
Spencer,Old English,3
Spenser,Old English,3
Steele,Old English,3
Steward,Old English,3
Stewart,Old English,3
Stott,Old English,3
Straw,Old English,3
Stuart,Old English,3
Sumner,Old English,3
Tanner,Old English,3
Taylor,Old English,3
Thacker,Old English,3
Thatcher,Old English,3
Thorn,Old English,3
Thorne,Old English,3
Tinker,Old English,3
Trapp,Old English,3
Travers,Old English,3
Travis,Old English,3
Trump,Old English,3
Tucker,Old English,3
Turner,Old English,3
Tyler,Old English,3
Underwood,Old English,3
Waggoner,Old English,3
Wagoner,Old English,3
Wainwright,Old English,3
Walker,Old English,3
Ward,Old English,3
Warner,Old English,3
Wayne,Old English,3
Weaver,Old English,3
Webb,Old English,3
Webber,Old English,3
Webster,Old English,3
Wells,Old English,3
West,Old English,3
Wheeler,Old English,3
Wheelwright,Old English,3
Whitney,Old English,3
Wild,Old English,3
Wilde,Old English,3
Wile,Old English,3
Wiles,Old English,3
Wood,Old English,3
Woodger,Old English,3
Woodman,Old English,3
Woodrow,Old English,3
Woods,Old English,3
Woodward,Old English,3
Wright,Old English,3
Korhonen,Old Finnish,3
Virtanen,Old Finnish,3
Maki,Old Finnish,3
Koskinen,Old Finnish,3
Niemi,Old Finnish,3
Laine,Old Finnish,3
Hakkinen,Old Finnish,3
Jokinen,Old Finnish,3
Kivinen,Old Finnish,3
Saarinen,Old Finnish,3
Tapiola,Old Finnish,2
Vainola,Old Finnish,2
Kalevainen,Old Finnish,2
Ilmarinen,Old Finnish,2
Louhinen,Old Finnish,2
Kaukolainen,Old Finnish,2
Pohjola,Old Finnish,2
Ahtola,Old Finnish,2
Ahtinen,Old Finnish,2
Ahtila,Old Finnish,2
Ahtimaki,Old Finnish,2
Ahtijarvi,Old Finnish,2
Ahtimo,Old Finnish,2
Onninen,Old Finnish,2
Onnila,Old Finnish,1
Onnimaki,Old Finnish,1
Onnijarvi,Old Finnish,1
Onnimo,Old Finnish,1
Ukkonen,Old Finnish,1
Ukkola,Old Finnish,1
Ukkomaki,Old Finnish,1
Ukkojarvi,Old Finnish,1
Ukkomo,Old Finnish,1
Vesanen,Old Finnish,1
Vesala,Old Finnish,1
Vesamaki,Old Finnish,1
Vesajarvi,Old Finnish,1
Vesamo,Old Finnish,1
Armasnen,Old Finnish,1
Armasla,Old Finnish,1
Armasmaki,Old Finnish,1
Armasjarvi,Old Finnish,1
Armasmo,Old Finnish,1
Kaukonen,Old Finnish,1
Kaukola,Old Finnish,1
Kaukomaki,Old Finnish,1
Kaukojarvi,Old Finnish,1
Kaukomo,Old Finnish,1
Beaumont,Old French,3
Beaufort,Old French,3
Montfort,Old French,3
Villiers,Old French,3
Chartres,Old French,3
Orleans,Old French,3
Dunois,Old French,3
Blois,Old French,3
Rochefort,Old French,3
Vermandois,Old French,3
Anjou,Old French,2
Bourbon,Old French,2
Lusignan,Old French,2
Poitiers,Old French,2
Dreux,Old French,2
Coucy,Old French,2
Joinville,Old French,2
Rochechouart,Old French,2
DeAdam,Old French,2
Adamard,Old French,2
Adamier,Old French,2
Adameau,Old French,2
Adamel,Old French,2
DeAlain,Old French,2
Alainard,Old French,1
Alainier,Old French,1
Alaineau,Old French,1
Alainel,Old French,1
DeEudes,Old French,1
Eudesard,Old French,1
Eudesier,Old French,1
Eudeseau,Old French,1
Eudesel,Old French,1
DeHenri,Old French,1
Henriard,Old French,1
Henrier,Old French,1
Henrieau,Old French,1
Henriel,Old French,1
DeJehan,Old French,1
Jehanard,Old French,1
Jehanier,Old French,1
Jehaneau,Old French,1
Jehanel,Old French,1
DeLouis,Old French,1
Louisard,Old French,1
Louisier,Old French,1
Louiseau,Old French,1
Louisel,Old French,1
Welfing,Old High German,3
Konradin,Old High German,3
Liudolfing,Old High German,3
Babenberg,Old High German,3
Hohenstauf,Old High German,3
Salian,Old High German,3
Ezzonid,Old High German,3
Agilolfing,Old High German,3
Etichonid,Old High German,3
Luitpolding,Old High German,3
Rheinfrank,Old High German,2
Thuring,Old High German,2
Swabing,Old High German,2
Bavaring,Old High German,2
Saxonian,Old High German,2
Wormsgau,Old High German,2
Speyergau,Old High German,2
Franconian,Old High German,2
Ottoing,Old High German,2
Ottomann,Old High German,2
Ottowald,Old High German,2
Ottohart,Old High German,2
Ottobert,Old High German,2
Brunoing,Old High German,2
Brunomann,Old High German,1
Brunowald,Old High German,1
Brunohart,Old High German,1
Brunobert,Old High German,1
Ernsting,Old High German,1
Ernstmann,Old High German,1
Ernstwald,Old High German,1
Ernsthart,Old High German,1
Ernstbert,Old High German,1
Arnulfing,Old High German,1
Arnulfmann,Old High German,1
Arnulfwald,Old High German,1
Arnulfhart,Old High German,1
Arnulfbert,Old High German,1
Konrading,Old High German,1
Konradmann,Old High German,1
Konradwald,Old High German,1
Konradhart,Old High German,1
Konradbert,Old High German,1
Ludwiging,Old High German,1
Ludwigmann,Old High German,1
Ludwigwald,Old High German,1
Ludwighart,Old High German,1
Ludwigbert,Old High German,1
Gediminaitis,Old Lithuanian,3
Algirdaitis,Old Lithuanian,3
Kestutaitis,Old Lithuanian,3
Butvydas,Old Lithuanian,3
Dausprungas,Old Lithuanian,3
Mindaugaitis,Old Lithuanian,3
Narimantaitis,Old Lithuanian,3
Skirgailaitis,Old Lithuanian,3
Trakaitis,Old Lithuanian,3
Vilnietis,Old Lithuanian,3
Aukstaitis,Old Lithuanian,2
Zemaitis,Old Lithuanian,2
Neris,Old Lithuanian,2
Nemunas,Old Lithuanian,2
Radvila,Old Lithuanian,2
Gostautas,Old Lithuanian,2
Sapiega,Old Lithuanian,2
Alseniskis,Old Lithuanian,2
Jogailaitis,Old Lithuanian,2
Jogailunas,Old Lithuanian,2
Jogailenas,Old Lithuanian,2
Jogailonis,Old Lithuanian,2
Jogailiskis,Old Lithuanian,2
Algirdasaitis,Old Lithuanian,2
Algirdasunas,Old Lithuanian,1
Algirdasenas,Old Lithuanian,1
Algirdasonis,Old Lithuanian,1
Algirdasiskis,Old Lithuanian,1
Butvydasaitis,Old Lithuanian,1
Butvydasunas,Old Lithuanian,1
Butvydasenas,Old Lithuanian,1
Butvydasonis,Old Lithuanian,1
Butvydasiskis,Old Lithuanian,1
Kestutisaitis,Old Lithuanian,1
Kestutisunas,Old Lithuanian,1
Kestutisenas,Old Lithuanian,1
Kestutisonis,Old Lithuanian,1
Kestutisiskis,Old Lithuanian,1
Manvydasaitis,Old Lithuanian,1
Manvydasunas,Old Lithuanian,1
Manvydasenas,Old Lithuanian,1
Manvydasonis,Old Lithuanian,1
Manvydasiskis,Old Lithuanian,1
Rimantasaitis,Old Lithuanian,1
Rimantasunas,Old Lithuanian,1
Rimantasenas,Old Lithuanian,1
Rimantasonis,Old Lithuanian,1
Rimantasiskis,Old Lithuanian,1
Yngling,Old Norse,3
Skjoldung,Old Norse,3
Sigurdsson,Old Norse,3
Ivarsson,Old Norse,3
Ragnarsdottir,Old Norse,3
Ulfsson,Old Norse,3
Haraldsson,Old Norse,3
Eiriksson,Old Norse,3
Bjornsson,Old Norse,3
Askeladd,Old Norse,3
Sturlung,Old Norse,2
Hrafnkel,Old Norse,2
Haukadal,Old Norse,2
Laxdal,Old Norse,2
Gautrek,Old Norse,2
Volsung,Old Norse,2
Gjuking,Old Norse,2
Lodbrok,Old Norse,2
Arnsson,Old Norse,2
Arnsen,Old Norse,2
Arndottir,Old Norse,2
Arnstad,Old Norse,2
Arnby,Old Norse,2
Jorsson,Old Norse,2
Jorsen,Old Norse,1
Jordottir,Old Norse,1
Jorstad,Old Norse,1
Jorby,Old Norse,1
Kolsson,Old Norse,1
Kolsen,Old Norse,1
Koldottir,Old Norse,1
Kolstad,Old Norse,1
Kolby,Old Norse,1
Oddsson,Old Norse,1
Oddsen,Old Norse,1
Odddottir,Old Norse,1
Oddstad,Old Norse,1
Oddby,Old Norse,1
Ulfsen,Old Norse,1
Ulfdottir,Old Norse,1
Ulfstad,Old Norse,1
Ulfby,Old Norse,1
Ulvsson,Old Norse,1
Ulvsen,Old Norse,1
Ulvdottir,Old Norse,1
Ulvstad,Old Norse,1
Ulvby,Old Norse,1
Aakesson,Old Norse,1
Aakesen,Old Norse,1
Aakedottir,Old Norse,1
Aakestad,Old Norse,1
Aakeby,Old Norse,1
Arnisson,Old Norse,1
Arnisen,Old Norse,1
Foix,Old Occitan,3
Toulouse,Old Occitan,3
Trencavel,Old Occitan,3
Carcassonne,Old Occitan,3
Narbonne,Old Occitan,3
Comminges,Old Occitan,3
Mirepoix,Old Occitan,3
Raimondenc,Old Occitan,3
Montpelier,Old Occitan,3
Ventadorn,Old Occitan,3
Limousin,Old Occitan,2
Auvergne,Old Occitan,2
Proensa,Old Occitan,2
Bearn,Old Occitan,2
Rouergue,Old Occitan,2
Quercy,Old Occitan,2
Albigeois,Old Occitan,2
Baux,Old Occitan,2
DeUgo,Old Occitan,2
Ugoard,Old Occitan,2
Ugoier,Old Occitan,2
Ugoeau,Old Occitan,2
Ugoel,Old Occitan,2
DePons,Old Occitan,2
Ponsard,Old Occitan,1
Ponsier,Old Occitan,1
Ponseau,Old Occitan,1
Ponsel,Old Occitan,1
DePeire,Old Occitan,1
Peireard,Old Occitan,1
Peireier,Old Occitan,1
Peireau,Old Occitan,1
Peirel,Old Occitan,1
DeRamon,Old Occitan,1
Ramonard,Old Occitan,1
Ramonier,Old Occitan,1
Ramoneau,Old Occitan,1
Ramonel,Old Occitan,1
DeRudel,Old Occitan,1
Rudelard,Old Occitan,1
Rudelier,Old Occitan,1
Rudeleau,Old Occitan,1
Rudelel,Old Occitan,1
DeArnaut,Old Occitan,1
Arnautard,Old Occitan,1
Arnautier,Old Occitan,1
Arnauteau,Old Occitan,1
Arnautel,Old Occitan,1
Piast,Old Polish/West Slavic,3
Popielid,Old Polish/West Slavic,3
Gryfit,Old Polish/West Slavic,3
Odrowaz,Old Polish/West Slavic,3
Topor,Old Polish/West Slavic,3
Nalecz,Old Polish/West Slavic,3
Leliva,Old Polish/West Slavic,3
Rawicz,Old Polish/West Slavic,3
Slepowron,Old Polish/West Slavic,3
Pobog,Old Polish/West Slavic,3
Kujawian,Old Polish/West Slavic,2
Mazovian,Old Polish/West Slavic,2
Polanian,Old Polish/West Slavic,2
Vistulan,Old Polish/West Slavic,2
Silesian,Old Polish/West Slavic,2
Lubusz,Old Polish/West Slavic,2
Gniezno,Old Polish/West Slavic,2
Krakowian,Old Polish/West Slavic,2
Leszekov,Old Polish/West Slavic,2
Leszekev,Old Polish/West Slavic,2
Leszekic,Old Polish/West Slavic,2
Leszekski,Old Polish/West Slavic,2
Leszekin,Old Polish/West Slavic,2
Bogumilov,Old Polish/West Slavic,2
Bogumilev,Old Polish/West Slavic,1
Bogumilic,Old Polish/West Slavic,1
Bogumilski,Old Polish/West Slavic,1
Bogumilin,Old Polish/West Slavic,1
Casimirov,Old Polish/West Slavic,1
Casimirev,Old Polish/West Slavic,1
Casimiric,Old Polish/West Slavic,1
Casimirski,Old Polish/West Slavic,1
Casimirin,Old Polish/West Slavic,1
Czciborov,Old Polish/West Slavic,1
Czciborev,Old Polish/West Slavic,1
Czciboric,Old Polish/West Slavic,1
Czciborski,Old Polish/West Slavic,1
Czciborin,Old Polish/West Slavic,1
Jaromirov,Old Polish/West Slavic,1
Jaromirev,Old Polish/West Slavic,1
Jaromiric,Old Polish/West Slavic,1
Jaromirski,Old Polish/West Slavic,1
Jaromirin,Old Polish/West Slavic,1
Mieszkov,Old Polish/West Slavic,1
Mieszkoev,Old Polish/West Slavic,1
Mieszkoic,Old Polish/West Slavic,1
Mieszkoski,Old Polish/West Slavic,1
Mieszkoin,Old Polish/West Slavic,1
Sembian,Old Prussian,3
Natangian,Old Prussian,3
Warmian,Old Prussian,3
Pomesanian,Old Prussian,3
Pogesanian,Old Prussian,3
Bartian,Old Prussian,3
Nadruvian,Old Prussian,3
Scalovian,Old Prussian,3
Sudovian,Old Prussian,3
Galindian,Old Prussian,3
Prusas,Old Prussian,2
Aestian,Old Prussian,2
Truso,Old Prussian,2
Varmis,Old Prussian,2
Nadrawa,Old Prussian,2
Sambia,Old Prussian,2
Gedetaitis,Old Prussian,2
Gedetunas,Old Prussian,2
Gedetenas,Old Prussian,2
Gedetonis,Old Prussian,2
Gedetiskis,Old Prussian,2
Glandaitis,Old Prussian,2
Glandunas,Old Prussian,2
Glandenas,Old Prussian,2
Glandonis,Old Prussian,1
Glandiskis,Old Prussian,1
Herkusaitis,Old Prussian,1
Herkusunas,Old Prussian,1
Herkusenas,Old Prussian,1
Herkusonis,Old Prussian,1
Herkusiskis,Old Prussian,1
Mantasaitis,Old Prussian,1
Mantasunas,Old Prussian,1
Mantasenas,Old Prussian,1
Mantasonis,Old Prussian,1
Mantasiskis,Old Prussian,1
Auctumaitis,Old Prussian,1
Auctumunas,Old Prussian,1
Auctumenas,Old Prussian,1
Auctumonis,Old Prussian,1
Auctumiskis,Old Prussian,1
Diwanaitis,Old Prussian,1
Diwanunas,Old Prussian,1
Diwanenas,Old Prussian,1
Diwanonis,Old Prussian,1
Diwaniskis,Old Prussian,1
Globbioaitis,Old Prussian,1
Globbiounas,Old Prussian,1
Dragovic,Old Slavic,3
Milovic,Old Slavic,3
Bogdanov,Old Slavic,3
Radomiric,Old Slavic,3
Vlastimirovic,Old Slavic,3
Ljubovic,Old Slavic,3
Dobrovic,Old Slavic,3
Miroslavic,Old Slavic,3
Svetoslavic,Old Slavic,3
Boric,Old Slavic,3
Dusanovic,Old Slavic,2
Zupanovic,Old Slavic,2
Branovic,Old Slavic,2
Radoslavic,Old Slavic,2
Vukovic,Old Slavic,2
Sokolovic,Old Slavic,2
Bogdanev,Old Slavic,2
Bogdanic,Old Slavic,2
Bogdanski,Old Slavic,2
Bogdanin,Old Slavic,2
Bohdanov,Old Slavic,2
Bohdanev,Old Slavic,2
Bohdanic,Old Slavic,2
Bohdanski,Old Slavic,2
Bohdanin,Old Slavic,1
Jaromirov,Old Slavic,1
Jaromirev,Old Slavic,1
Jaromiric,Old Slavic,1
Jaromirski,Old Slavic,1
Jaromirin,Old Slavic,1
Radomirov,Old Slavic,1
Radomirev,Old Slavic,1
Radomirski,Old Slavic,1
Radomirin,Old Slavic,1
Ratimirov,Old Slavic,1
Ratimirev,Old Slavic,1
Ratimiric,Old Slavic,1
Ratimirski,Old Slavic,1
Ratimirin,Old Slavic,1
Zdeslavov,Old Slavic,1
Zdeslavev,Old Slavic,1
Zdeslavic,Old Slavic,1
Zdeslavski,Old Slavic,1
Zdeslavin,Old Slavic,1
Borislavov,Old Slavic,1
Borislavev,Old Slavic,1
Borislavic,Old Slavic,1
Borislavski,Old Slavic,1
Alvarez,Old Spanish/Castilian,3
Fernandez,Old Spanish/Castilian,3
Gonzalez,Old Spanish/Castilian,3
Rodriguez,Old Spanish/Castilian,3
Pelaez,Old Spanish/Castilian,3
Diaz,Old Spanish/Castilian,3
Lopez,Old Spanish/Castilian,3
Munoz,Old Spanish/Castilian,3
Nunez,Old Spanish/Castilian,3
Sanchez,Old Spanish/Castilian,3
Velazquez,Old Spanish/Castilian,2
Ordonez,Old Spanish/Castilian,2
Froilaz,Old Spanish/Castilian,2
Ansurez,Old Spanish/Castilian,2
Gomez,Old Spanish/Castilian,2
Yanez,Old Spanish/Castilian,2
Vermudez,Old Spanish/Castilian,2
Manrique,Old Spanish/Castilian,2
Lara,Old Spanish/Castilian,2
Lopes,Old Spanish/Castilian,2
Lopeiz,Old Spanish/Castilian,2
Lopeano,Old Spanish/Castilian,2
Lopeiro,Old Spanish/Castilian,2
Nunoez,Old Spanish/Castilian,2
Nunoes,Old Spanish/Castilian,1
Nunoiz,Old Spanish/Castilian,1
Nunoano,Old Spanish/Castilian,1
Nunoeiro,Old Spanish/Castilian,1
Velaez,Old Spanish/Castilian,1
Velaes,Old Spanish/Castilian,1
Velaiz,Old Spanish/Castilian,1
Velano,Old Spanish/Castilian,1
Velaeiro,Old Spanish/Castilian,1
Alvares,Old Spanish/Castilian,1
Alvariz,Old Spanish/Castilian,1
Alvarano,Old Spanish/Castilian,1
Alvareiro,Old Spanish/Castilian,1
Ariasez,Old Spanish/Castilian,1
Ariases,Old Spanish/Castilian,1
Ariasiz,Old Spanish/Castilian,1
Ariasano,Old Spanish/Castilian,1
Ariaseiro,Old Spanish/Castilian,1
Diegoez,Old Spanish/Castilian,1
Diegoes,Old Spanish/Castilian,1
Diegoiz,Old Spanish/Castilian,1
Diegoano,Old Spanish/Castilian,1
Diegoeiro,Old Spanish/Castilian,1
Gomezez,Old Spanish/Castilian,1
Bjornsson,Old Swedish,3
Eriksson,Old Swedish,3
Nilsson,Old Swedish,3
Sture,Old Swedish,3
Vasa,Old Swedish,3
Folkunga,Old Swedish,3
Sverker,Old Swedish,3
Bonde,Old Swedish,3
Stenkil,Old Swedish,3
Sparre,Old Swedish,3
Oxenstierna,Old Swedish,2
Bjelke,Old Swedish,2
Grip,Old Swedish,2
Trolle,Old Swedish,2
Ulv,Old Swedish,2
NattOchDag,Old Swedish,2
Lodde,Old Swedish,2
Sigtuna,Old Swedish,2
Ulfsson,Old Swedish,2
Ulfsen,Old Swedish,2
Ulfdottir,Old Swedish,2
Ulfstad,Old Swedish,2
Ulfby,Old Swedish,2
Eriksen,Old Swedish,2
Erikdottir,Old Swedish,1
Erikstad,Old Swedish,1
Erikby,Old Swedish,1
Ingesson,Old Swedish,1
Ingesen,Old Swedish,1
Ingedottir,Old Swedish,1
Ingestad,Old Swedish,1
Ingeby,Old Swedish,1
Jarlsson,Old Swedish,1
Jarlsen,Old Swedish,1
Jarldottir,Old Swedish,1
