name,gender,ethnic,name_part,rate
Vello,Male,Estonian,0,1
Aritimi,Female,Etruscan,0,3
Aulelia,Female,Etruscan,0,3
Cautha,Female,Etruscan,0,3
Hastile,Female,Etruscan,0,3
Larthia,Female,Etruscan,0,3
Ramtha,Female,Etruscan,0,2
Ravnthu,Female,Etruscan,0,2
Sethra,Female,Etruscan,0,2
Thana,Female,Etruscan,0,2
Thanakvil,Female,Etruscan,0,2
Thanchvil,Female,Etruscan,0,2
Velelia,Female,Etruscan,0,2
Velia,Female,Etruscan,0,2
Vilia,Female,Etruscan,0,2
Arnth,Male,Etruscan,0,3
Arruns,Male,Etruscan,0,3
Aule,Male,Etruscan,0,3
Avile,Male,Etruscan,0,3
Cae,Male,Etruscan,0,3
Carthna,Male,Etruscan,0,2
Cneve,Male,Etruscan,0,2
Fastia,Male,Etruscan,0,2
Hercle,Male,Etruscan,0,2
Larce,Male,Etruscan,0,2
Laris,Male,Etruscan,0,2
Larth,Male,Etruscan,0,2
Mastarna,Male,Etruscan,0,2
Persna,Male,Etruscan,0,2
Ramtha,Male,Etruscan,0,2
Ravnthu,Male,Etruscan,0,1
Sethre,Male,Etruscan,0,1
Sextna,Male,Etruscan,0,1
Thefarie,Male,Etruscan,0,1
Titus,Male,Etruscan,0,1
Vel,Male,Etruscan,0,1
Velthur,Male,Etruscan,0,1
Vipe,Male,Etruscan,0,1
Vipie,Male,Etruscan,0,1
Abas,Female,Exotic,1,1
Abra,Female,Exotic,1,1
Acta,Female,Exotic,1,1
Aghiz,Female,Exotic,1,1
Aidere,Female,Exotic,1,1
Al,Female,Exotic,1,1
Alaa,Female,Exotic,1,1
Ali,Female,Exotic,1,1
Alti,Female,Exotic,1,1
Altun,Female,Exotic,1,1
Amet,Female,Exotic,1,1
Amu,Female,Exotic,1,1
Anuuk,Female,Exotic,1,1
Aq,Female,Exotic,1,1
Aqtuaq,Female,Exotic,1,1
Aquush,Female,Exotic,1,1
Arik,Female,Exotic,1,1
Ariq,Female,Exotic,1,1
Arslaan,Female,Exotic,1,1
Asan,Female,Exotic,1,1
Ay,Female,Exotic,1,1
Ayda,Female,Exotic,1,1
Aydu,Female,Exotic,1,1
Ayt,Female,Exotic,1,1
Baan,Female,Exotic,1,1
Baay,Female,Exotic,1,1
Bak,Female,Exotic,1,1
Bala,Female,Exotic,1,1
Baltaa,Female,Exotic,1,1
Bars,Female,Exotic,1,1
Basac,Female,Exotic,1,1
Bassi,Female,Exotic,1,1
Bay,Female,Exotic,1,1
Bey,Female,Exotic,1,1
Bii,Female,Exotic,1,1
Bir,Female,Exotic,1,1
Bughaa,Female,Exotic,1,1
Bujaa,Female,Exotic,1,1
Bulaat,Female,Exotic,1,1
Calil,Female,Exotic,1,1
Chan,Female,Exotic,1,1
Chiar,Female,Exotic,1,1
Chiuc,Female,Exotic,1,1
Con,Female,Exotic,1,1
Cona,Female,Exotic,1,1
Curchi,Female,Exotic,1,1
Dal,Female,Exotic,1,1
Damur,Female,Exotic,1,1
Dedes,Female,Exotic,1,1
Den,Female,Exotic,1,1
Dii,Female,Exotic,1,1
Drevis,Female,Exotic,1,1
Dugh,Female,Exotic,1,1
Duq,Female,Exotic,1,1
Ebrain,Female,Exotic,1,1
Eman,Female,Exotic,1,1
Fande,Female,Exotic,1,1
Ferat,Female,Exotic,1,1
Ghaan,Female,Exotic,1,1
Ghdii,Female,Exotic,1,1
Giusus,Female,Exotic,1,1
Gori,Female,Exotic,1,1
Grae,Female,Exotic,1,1
Grok,Female,Exotic,1,1
Guli,Female,Exotic,1,1
Hac,Female,Exotic,1,1
Ham,Female,Exotic,1,1
Hin,Female,Exotic,1,1
Hk,Female,Exotic,1,1
Ishiq,Female,Exotic,1,1
Ixis,Female,Exotic,1,1
Iyaas,Female,Exotic,1,1
Iyaaz,Female,Exotic,1,1
Jaav,Female,Exotic,1,1
Jabaa,Female,Exotic,1,1
Jaq,Female,Exotic,1,1
Jarii,Female,Exotic,1,1
Jii,Female,Exotic,1,1
Jiq,Female,Exotic,1,1
Ju,Female,Exotic,1,1
Jul,Female,Exotic,1,1
Juu,Female,Exotic,1,1
Kaldii,Female,Exotic,1,1
Kay,Female,Exotic,1,1
Kayl,Female,Exotic,1,1
Khudaa,Female,Exotic,1,1
Khush,Female,Exotic,1,1
Kiin,Female,Exotic,1,1
Kiz,Female,Exotic,1,1
Kubak,Female,Exotic,1,1
Kujuk,Female,Exotic,1,1
Kurjii,Female,Exotic,1,1
Kuu,Female,Exotic,1,1
Kuz,Female,Exotic,1,1
Laajiin,Female,Exotic,1,1
Lavas,Female,Exotic,1,1
Leven,Female,Exotic,1,1
Lii,Female,Exotic,1,1
Liik,Female,Exotic,1,1
Luu,Female,Exotic,1,1
Maan,Female,Exotic,1,1
Maaq,Female,Exotic,1,1
Maas,Female,Exotic,1,1
Maaz,Female,Exotic,1,1
Mac,Female,Exotic,1,1
Maha,Female,Exotic,1,1
Maku,Female,Exotic,1,1
Mal,Female,Exotic,1,1
Mamut,Female,Exotic,1,1
Mankuu,Female,Exotic,1,1
Mano,Female,Exotic,1,1
Manuc,Female,Exotic,1,1
Maq,Female,Exotic,1,1
Met,Female,Exotic,1,1
Min,Female,Exotic,1,1
Mir,Female,Exotic,1,1
Miran,Female,Exotic,1,1
Mirize,Female,Exotic,1,1
Mish,Female,Exotic,1,1
Mit,Female,Exotic,1,1
Mur,Female,Exotic,1,1
Muta,Female,Exotic,1,1
Muur,Female,Exotic,1,1
Or,Female,Exotic,1,1
Osman,Female,Exotic,1,1
Peria,Female,Exotic,1,1
Piry,Female,Exotic,1,1
Qaa,Female,Exotic,1,1
Qaan,Female,Exotic,1,1
Qaanim,Female,Exotic,1,1
Qaash,Female,Exotic,1,1
Qaay,Female,Exotic,1,1
Qar,Female,Exotic,1,1
Qara,Female,Exotic,1,1
Qaraa,Female,Exotic,1,1
Qij,Female,Exotic,1,1
Qilij,Female,Exotic,1,1
Qir,Female,Exotic,1,1
Qiz,Female,Exotic,1,1
Qujaa,Female,Exotic,1,1
Qujaq,Female,Exotic,1,1
Qulan,Female,Exotic,1,1
Qulaq,Female,Exotic,1,1
Qurq,Female,Exotic,1,1
Qutluq,Female,Exotic,1,1
Qutluu,Female,Exotic,1,1
Qutuu,Female,Exotic,1,1
Ran,Female,Exotic,1,1
Rat,Female,Exotic,1,1
Resul,Female,Exotic,1,1
Rustan,Female,Exotic,1,1
Ruuq,Female,Exotic,1,1
Saarii,Female,Exotic,1,1
Saha,Female,Exotic,1,1
Saksan,Female,Exotic,1,1
Salmas,Female,Exotic,1,1
San,Female,Exotic,1,1
Sanjar,Female,Exotic,1,1
Saq,Female,Exotic,1,1
Saqal,Female,Exotic,1,1
Sar,Female,Exotic,1,1
Sarghit,Female,Exotic,1,1
Satil,Female,Exotic,1,1
Savinj,Female,Exotic,1,1
Selim,Female,Exotic,1,1
Shii,Female,Exotic,1,1
Shiq,Female,Exotic,1,1
Siiz,Female,Exotic,1,1
Sinan,Female,Exotic,1,1
Siz,Female,Exotic,1,1
Soli,Female,Exotic,1,1
Sunkuu,Female,Exotic,1,1
Sunqur,Female,Exotic,1,1
Suu,Female,Exotic,1,1
Suun,Female,Exotic,1,1
Ta,Female,Exotic,1,1
Taan,Female,Exotic,1,1
Taash,Female,Exotic,1,1
Taay,Female,Exotic,1,1
Taghrii,Female,Exotic,1,1
Tamas,Female,Exotic,1,1
Tamur,Female,Exotic,1,1
Tan,Female,Exotic,1,1
Tash,Female,Exotic,1,1
Tay,Female,Exotic,1,1
Tear,Female,Exotic,1,1
Toco,Female,Exotic,1,1
Togli,Female,Exotic,1,1
Tu,Female,Exotic,1,1
Tugh,Female,Exotic,1,1
Tuq,Female,Exotic,1,1
Tuu,Female,Exotic,1,1
Uq,Female,Exotic,1,1
Urish,Female,Exotic,1,1
Urun,Female,Exotic,1,1
Ustref,Female,Exotic,1,1
Uzbak,Female,Exotic,1,1
Uzda,Female,Exotic,1,1
Yaa,Female,Exotic,1,1
Yagh,Female,Exotic,1,1
Yakh,Female,Exotic,1,1
Yakrak,Female,Exotic,1,1
Yariq,Female,Exotic,1,1
Za,Female,Exotic,1,1
Zaan,Female,Exotic,1,1
Zal,Female,Exotic,1,1
Abas,Female,Exotic,0,1
Abra,Female,Exotic,0,1
Acta,Female,Exotic,0,1
Aghiz,Female,Exotic,0,1
Aidere,Female,Exotic,0,1
Al,Female,Exotic,0,1
Alaa,Female,Exotic,0,1
Ali,Female,Exotic,0,1
Alti,Female,Exotic,0,1
Altun,Female,Exotic,0,1
Amet,Female,Exotic,0,1
Amu,Female,Exotic,0,1
Anuuk,Female,Exotic,0,1
Aq,Female,Exotic,0,1
Aqtuaq,Female,Exotic,0,1
Aquush,Female,Exotic,0,1
Arik,Female,Exotic,0,1
Ariq,Female,Exotic,0,1
Arslaan,Female,Exotic,0,1
Asan,Female,Exotic,0,1
Ay,Female,Exotic,0,1
Ayda,Female,Exotic,0,1
Aydu,Female,Exotic,0,1
Ayt,Female,Exotic,0,1
Baan,Female,Exotic,0,1
Baay,Female,Exotic,0,1
Bak,Female,Exotic,0,1
Bala,Female,Exotic,0,1
Baltaa,Female,Exotic,0,1
Bars,Female,Exotic,0,1
Basac,Female,Exotic,0,1
Bassi,Female,Exotic,0,1
Bay,Female,Exotic,0,1
Bey,Female,Exotic,0,1
Bii,Female,Exotic,0,1
Bir,Female,Exotic,0,1
Bughaa,Female,Exotic,0,1
Bujaa,Female,Exotic,0,1
Bulaat,Female,Exotic,0,1
Calil,Female,Exotic,0,1
Chan,Female,Exotic,0,1
Chiar,Female,Exotic,0,1
Chiuc,Female,Exotic,0,1
Con,Female,Exotic,0,1
Cona,Female,Exotic,0,1
Curchi,Female,Exotic,0,1
Dal,Female,Exotic,0,1
Damur,Female,Exotic,0,1
Dedes,Female,Exotic,0,1
Den,Female,Exotic,0,1
Dii,Female,Exotic,0,1
Drevis,Female,Exotic,0,1
Dugh,Female,Exotic,0,1
Duq,Female,Exotic,0,1
Ebrain,Female,Exotic,0,1
Eman,Female,Exotic,0,1
Fande,Female,Exotic,0,1
Ferat,Female,Exotic,0,1
Ghaan,Female,Exotic,0,1
Ghdii,Female,Exotic,0,1
Giusus,Female,Exotic,0,1
Gori,Female,Exotic,0,1
Grae,Female,Exotic,0,1
Grok,Female,Exotic,0,1
Guli,Female,Exotic,0,1
Hac,Female,Exotic,0,1
Ham,Female,Exotic,0,1
Hin,Female,Exotic,0,1
Hk,Female,Exotic,0,1
Ishiq,Female,Exotic,0,1
Ixis,Female,Exotic,0,1
Iyaas,Female,Exotic,0,1
Iyaaz,Female,Exotic,0,1
Jaav,Female,Exotic,0,1
Jabaa,Female,Exotic,0,1
Jaq,Female,Exotic,0,1
Jarii,Female,Exotic,0,1
Jii,Female,Exotic,0,1
Jiq,Female,Exotic,0,1
Ju,Female,Exotic,0,1
Jul,Female,Exotic,0,1
Juu,Female,Exotic,0,1
Kaldii,Female,Exotic,0,1
Kay,Female,Exotic,0,1
Kayl,Female,Exotic,0,1
Khudaa,Female,Exotic,0,1
Khush,Female,Exotic,0,1
Kiin,Female,Exotic,0,1
Kiz,Female,Exotic,0,1
Kubak,Female,Exotic,0,1
Kujuk,Female,Exotic,0,1
Kurjii,Female,Exotic,0,1
Kuu,Female,Exotic,0,1
Kuz,Female,Exotic,0,1
Laajiin,Female,Exotic,0,1
Lavas,Female,Exotic,0,1
Leven,Female,Exotic,0,1
Lii,Female,Exotic,0,1
Liik,Female,Exotic,0,1
Luu,Female,Exotic,0,1
Maan,Female,Exotic,0,1
Maaq,Female,Exotic,0,1
Maas,Female,Exotic,0,1
Maaz,Female,Exotic,0,1
Mac,Female,Exotic,0,1
Maha,Female,Exotic,0,1
Maku,Female,Exotic,0,1
Mal,Female,Exotic,0,1
Mamut,Female,Exotic,0,1
Mankuu,Female,Exotic,0,1
Mano,Female,Exotic,0,1
Manuc,Female,Exotic,0,1
Maq,Female,Exotic,0,1
Met,Female,Exotic,0,1
Min,Female,Exotic,0,1
Mir,Female,Exotic,0,1
Miran,Female,Exotic,0,1
Mirize,Female,Exotic,0,1
Mish,Female,Exotic,0,1
Mit,Female,Exotic,0,1
Mur,Female,Exotic,0,1
Muta,Female,Exotic,0,1
Muur,Female,Exotic,0,1
Or,Female,Exotic,0,1
Osman,Female,Exotic,0,1
Peria,Female,Exotic,0,1
Piry,Female,Exotic,0,1
Qaa,Female,Exotic,0,1
Qaan,Female,Exotic,0,1
Qaanim,Female,Exotic,0,1
Qaash,Female,Exotic,0,1
Qaay,Female,Exotic,0,1
Qar,Female,Exotic,0,1
Qara,Female,Exotic,0,1
Qaraa,Female,Exotic,0,1
Qij,Female,Exotic,0,1
Qilij,Female,Exotic,0,1
Qir,Female,Exotic,0,1
Qiz,Female,Exotic,0,1
Qujaa,Female,Exotic,0,1
Qujaq,Female,Exotic,0,1
Qulan,Female,Exotic,0,1
Qulaq,Female,Exotic,0,1
Qurq,Female,Exotic,0,1
Qutluq,Female,Exotic,0,1
Qutluu,Female,Exotic,0,1
Qutuu,Female,Exotic,0,1
Ran,Female,Exotic,0,1
Rat,Female,Exotic,0,1
Resul,Female,Exotic,0,1
Rustan,Female,Exotic,0,1
Ruuq,Female,Exotic,0,1
Saarii,Female,Exotic,0,1
Saha,Female,Exotic,0,1
Saksan,Female,Exotic,0,1
Salmas,Female,Exotic,0,1
San,Female,Exotic,0,1
Sanjar,Female,Exotic,0,1
Saq,Female,Exotic,0,1
Saqal,Female,Exotic,0,1
Sar,Female,Exotic,0,1
Sarghit,Female,Exotic,0,1
Satil,Female,Exotic,0,1
Savinj,Female,Exotic,0,1
Selim,Female,Exotic,0,1
Shii,Female,Exotic,0,1
Shiq,Female,Exotic,0,1
Siiz,Female,Exotic,0,1
Sinan,Female,Exotic,0,1
Siz,Female,Exotic,0,1
Soli,Female,Exotic,0,1
Sunkuu,Female,Exotic,0,1
Sunqur,Female,Exotic,0,1
Suu,Female,Exotic,0,1
Suun,Female,Exotic,0,1
Ta,Female,Exotic,0,1
Taan,Female,Exotic,0,1
Taash,Female,Exotic,0,1
Taay,Female,Exotic,0,1
Taghrii,Female,Exotic,0,1
Tamas,Female,Exotic,0,1
Tamur,Female,Exotic,0,1
Tan,Female,Exotic,0,1
Tash,Female,Exotic,0,1
Tay,Female,Exotic,0,1
Tear,Female,Exotic,0,1
Toco,Female,Exotic,0,1
Togli,Female,Exotic,0,1
Tu,Female,Exotic,0,1
Tugh,Female,Exotic,0,1
Tuq,Female,Exotic,0,1
Tuu,Female,Exotic,0,1
Uq,Female,Exotic,0,1
Urish,Female,Exotic,0,1
Urun,Female,Exotic,0,1
Ustref,Female,Exotic,0,1
Uzbak,Female,Exotic,0,1
Uzda,Female,Exotic,0,1
Yaa,Female,Exotic,0,1
Yagh,Female,Exotic,0,1
Yakh,Female,Exotic,0,1
Yakrak,Female,Exotic,0,1
Yariq,Female,Exotic,0,1
Za,Female,Exotic,0,1
Zaan,Female,Exotic,0,1
Zal,Female,Exotic,0,1
Abas,Male,Exotic,1,1
Abra,Male,Exotic,1,1
Acta,Male,Exotic,1,1
Aghiz,Male,Exotic,1,1
Aidere,Male,Exotic,1,1
Al,Male,Exotic,1,1
Alaa,Male,Exotic,1,1
Ali,Male,Exotic,1,1
Alti,Male,Exotic,1,1
Altun,Male,Exotic,1,1
Amet,Male,Exotic,1,1
Amu,Male,Exotic,1,1
Anuuk,Male,Exotic,1,1
Aq,Male,Exotic,1,1
Aqtuaq,Male,Exotic,1,1
Aquush,Male,Exotic,1,1
Arik,Male,Exotic,1,1
Ariq,Male,Exotic,1,1
Arslaan,Male,Exotic,1,1
Asan,Male,Exotic,1,1
Ay,Male,Exotic,1,1
Ayda,Male,Exotic,1,1
Aydu,Male,Exotic,1,1
Ayt,Male,Exotic,1,1
Baan,Male,Exotic,1,1
Baay,Male,Exotic,1,1
Bak,Male,Exotic,1,1
Bala,Male,Exotic,1,1
Baltaa,Male,Exotic,1,1
Bars,Male,Exotic,1,1
Basac,Male,Exotic,1,1
Bassi,Male,Exotic,1,1
Bay,Male,Exotic,1,1
Bey,Male,Exotic,1,1
Bii,Male,Exotic,1,1
Bir,Male,Exotic,1,1
Bughaa,Male,Exotic,1,1
Bujaa,Male,Exotic,1,1
Bulaat,Male,Exotic,1,1
Calil,Male,Exotic,1,1
Chan,Male,Exotic,1,1
Chiar,Male,Exotic,1,1
Chiuc,Male,Exotic,1,1
Con,Male,Exotic,1,1
Cona,Male,Exotic,1,1
Curchi,Male,Exotic,1,1
Dal,Male,Exotic,1,1
Damur,Male,Exotic,1,1
Dedes,Male,Exotic,1,1
Den,Male,Exotic,1,1
Dii,Male,Exotic,1,1
Drevis,Male,Exotic,1,1
Dugh,Male,Exotic,1,1
Duq,Male,Exotic,1,1
Ebrain,Male,Exotic,1,1
Eman,Male,Exotic,1,1
Fande,Male,Exotic,1,1
Ferat,Male,Exotic,1,1
Ghaan,Male,Exotic,1,1
Ghdii,Male,Exotic,1,1
Giusus,Male,Exotic,1,1
Gori,Male,Exotic,1,1
Grae,Male,Exotic,1,1
Grok,Male,Exotic,1,1
Guli,Male,Exotic,1,1
Hac,Male,Exotic,1,1
Ham,Male,Exotic,1,1
Hin,Male,Exotic,1,1
Hk,Male,Exotic,1,1
Ishiq,Male,Exotic,1,1
Ixis,Male,Exotic,1,1
Iyaas,Male,Exotic,1,1
Iyaaz,Male,Exotic,1,1
Jaav,Male,Exotic,1,1
Jabaa,Male,Exotic,1,1
Jaq,Male,Exotic,1,1
Jarii,Male,Exotic,1,1
Jii,Male,Exotic,1,1
Jiq,Male,Exotic,1,1
Ju,Male,Exotic,1,1
Jul,Male,Exotic,1,1
Juu,Male,Exotic,1,1
Kaldii,Male,Exotic,1,1
Kay,Male,Exotic,1,1
Kayl,Male,Exotic,1,1
Khudaa,Male,Exotic,1,1
Khush,Male,Exotic,1,1
Kiin,Male,Exotic,1,1
Kiz,Male,Exotic,1,1
Kubak,Male,Exotic,1,1
Kujuk,Male,Exotic,1,1
Kurjii,Male,Exotic,1,1
Kuu,Male,Exotic,1,1
Kuz,Male,Exotic,1,1
Laajiin,Male,Exotic,1,1
Lavas,Male,Exotic,1,1
Leven,Male,Exotic,1,1
Lii,Male,Exotic,1,1
Liik,Male,Exotic,1,1
Luu,Male,Exotic,1,1
Maan,Male,Exotic,1,1
Maaq,Male,Exotic,1,1
Maas,Male,Exotic,1,1
Maaz,Male,Exotic,1,1
Mac,Male,Exotic,1,1
Maha,Male,Exotic,1,1
Maku,Male,Exotic,1,1
Mal,Male,Exotic,1,1
Mamut,Male,Exotic,1,1
Mankuu,Male,Exotic,1,1
Mano,Male,Exotic,1,1
Manuc,Male,Exotic,1,1
Maq,Male,Exotic,1,1
Met,Male,Exotic,1,1
Min,Male,Exotic,1,1
Mir,Male,Exotic,1,1
Miran,Male,Exotic,1,1
Mirize,Male,Exotic,1,1
Mish,Male,Exotic,1,1
Mit,Male,Exotic,1,1
Mur,Male,Exotic,1,1
Muta,Male,Exotic,1,1
Muur,Male,Exotic,1,1
Or,Male,Exotic,1,1
Osman,Male,Exotic,1,1
Peria,Male,Exotic,1,1
Piry,Male,Exotic,1,1
Qaa,Male,Exotic,1,1
Qaan,Male,Exotic,1,1
Qaanim,Male,Exotic,1,1
Qaash,Male,Exotic,1,1
Qaay,Male,Exotic,1,1
Qar,Male,Exotic,1,1
Qara,Male,Exotic,1,1
Qaraa,Male,Exotic,1,1
Qij,Male,Exotic,1,1
Qilij,Male,Exotic,1,1
Qir,Male,Exotic,1,1
Qiz,Male,Exotic,1,1
Qujaa,Male,Exotic,1,1
Qujaq,Male,Exotic,1,1
Qulan,Male,Exotic,1,1
Qulaq,Male,Exotic,1,1
Qurq,Male,Exotic,1,1
Qutluq,Male,Exotic,1,1
Qutluu,Male,Exotic,1,1
Qutuu,Male,Exotic,1,1
Ran,Male,Exotic,1,1
Rat,Male,Exotic,1,1
Resul,Male,Exotic,1,1
Rustan,Male,Exotic,1,1
Ruuq,Male,Exotic,1,1
Saarii,Male,Exotic,1,1
Saha,Male,Exotic,1,1
Saksan,Male,Exotic,1,1
Salmas,Male,Exotic,1,1
San,Male,Exotic,1,1
Sanjar,Male,Exotic,1,1
Saq,Male,Exotic,1,1
Saqal,Male,Exotic,1,1
Sar,Male,Exotic,1,1
Sarghit,Male,Exotic,1,1
Satil,Male,Exotic,1,1
Savinj,Male,Exotic,1,1
Selim,Male,Exotic,1,1
Shii,Male,Exotic,1,1
Shiq,Male,Exotic,1,1
Siiz,Male,Exotic,1,1
Sinan,Male,Exotic,1,1
Siz,Male,Exotic,1,1
Soli,Male,Exotic,1,1
Sunkuu,Male,Exotic,1,1
Sunqur,Male,Exotic,1,1
Suu,Male,Exotic,1,1
Suun,Male,Exotic,1,1
Ta,Male,Exotic,1,1
Taan,Male,Exotic,1,1
Taash,Male,Exotic,1,1
Taay,Male,Exotic,1,1
Taghrii,Male,Exotic,1,1
Tamas,Male,Exotic,1,1
Tamur,Male,Exotic,1,1
Tan,Male,Exotic,1,1
Tash,Male,Exotic,1,1
Tay,Male,Exotic,1,1
Tear,Male,Exotic,1,1
Toco,Male,Exotic,1,1
Togli,Male,Exotic,1,1
Tu,Male,Exotic,1,1
Tugh,Male,Exotic,1,1
Tuq,Male,Exotic,1,1
Tuu,Male,Exotic,1,1
Uq,Male,Exotic,1,1
Urish,Male,Exotic,1,1
Urun,Male,Exotic,1,1
Ustref,Male,Exotic,1,1
Uzbak,Male,Exotic,1,1
Uzda,Male,Exotic,1,1
Yaa,Male,Exotic,1,1
Yagh,Male,Exotic,1,1
Yakh,Male,Exotic,1,1
Yakrak,Male,Exotic,1,1
Yariq,Male,Exotic,1,1
Za,Male,Exotic,1,1
Zaan,Male,Exotic,1,1
Zal,Male,Exotic,1,1
Abas,Male,Exotic,0,1
Abra,Male,Exotic,0,1
Acta,Male,Exotic,0,1
Aghiz,Male,Exotic,0,1
Aidere,Male,Exotic,0,1
Al,Male,Exotic,0,1
Alaa,Male,Exotic,0,1
Ali,Male,Exotic,0,1
Alti,Male,Exotic,0,1
Altun,Male,Exotic,0,1
Amet,Male,Exotic,0,1
Amu,Male,Exotic,0,1
Anuuk,Male,Exotic,0,1
Aq,Male,Exotic,0,1
Aqtuaq,Male,Exotic,0,1
Aquush,Male,Exotic,0,1
Arik,Male,Exotic,0,1
Ariq,Male,Exotic,0,1
Arslaan,Male,Exotic,0,1
Asan,Male,Exotic,0,1
Ay,Male,Exotic,0,1
Ayda,Male,Exotic,0,1
Aydu,Male,Exotic,0,1
Ayt,Male,Exotic,0,1
Baan,Male,Exotic,0,1
Baay,Male,Exotic,0,1
Bak,Male,Exotic,0,1
Bala,Male,Exotic,0,1
Baltaa,Male,Exotic,0,1
Bars,Male,Exotic,0,1
Basac,Male,Exotic,0,1
Bassi,Male,Exotic,0,1
Bay,Male,Exotic,0,1
Bey,Male,Exotic,0,1
Bii,Male,Exotic,0,1
Bir,Male,Exotic,0,1
Bughaa,Male,Exotic,0,1
Bujaa,Male,Exotic,0,1
Bulaat,Male,Exotic,0,1
Calil,Male,Exotic,0,1
Chan,Male,Exotic,0,1
Chiar,Male,Exotic,0,1
Chiuc,Male,Exotic,0,1
Con,Male,Exotic,0,1
Cona,Male,Exotic,0,1
Curchi,Male,Exotic,0,1
Dal,Male,Exotic,0,1
Damur,Male,Exotic,0,1
Dedes,Male,Exotic,0,1
Den,Male,Exotic,0,1
Dii,Male,Exotic,0,1
Drevis,Male,Exotic,0,1
Dugh,Male,Exotic,0,1
Duq,Male,Exotic,0,1
Ebrain,Male,Exotic,0,1
Eman,Male,Exotic,0,1
Fande,Male,Exotic,0,1
Ferat,Male,Exotic,0,1
Ghaan,Male,Exotic,0,1
Ghdii,Male,Exotic,0,1
Giusus,Male,Exotic,0,1
Gori,Male,Exotic,0,1
Grae,Male,Exotic,0,1
Grok,Male,Exotic,0,1
Guli,Male,Exotic,0,1
Hac,Male,Exotic,0,1
Ham,Male,Exotic,0,1
Hin,Male,Exotic,0,1
Hk,Male,Exotic,0,1
Ishiq,Male,Exotic,0,1
Ixis,Male,Exotic,0,1
Iyaas,Male,Exotic,0,1
Iyaaz,Male,Exotic,0,1
Jaav,Male,Exotic,0,1
Jabaa,Male,Exotic,0,1
Jaq,Male,Exotic,0,1
Jarii,Male,Exotic,0,1
Jii,Male,Exotic,0,1
Jiq,Male,Exotic,0,1
Ju,Male,Exotic,0,1
Jul,Male,Exotic,0,1
Juu,Male,Exotic,0,1
Kaldii,Male,Exotic,0,1
Kay,Male,Exotic,0,1
Kayl,Male,Exotic,0,1
Khudaa,Male,Exotic,0,1
Khush,Male,Exotic,0,1
Kiin,Male,Exotic,0,1
Kiz,Male,Exotic,0,1
Kubak,Male,Exotic,0,1
Kujuk,Male,Exotic,0,1
Kurjii,Male,Exotic,0,1
Kuu,Male,Exotic,0,1
Kuz,Male,Exotic,0,1
Laajiin,Male,Exotic,0,1
Lavas,Male,Exotic,0,1
Leven,Male,Exotic,0,1
Lii,Male,Exotic,0,1
Liik,Male,Exotic,0,1
Luu,Male,Exotic,0,1
Maan,Male,Exotic,0,1
Maaq,Male,Exotic,0,1
Maas,Male,Exotic,0,1
Maaz,Male,Exotic,0,1
Mac,Male,Exotic,0,1
Maha,Male,Exotic,0,1
Maku,Male,Exotic,0,1
Mal,Male,Exotic,0,1
Mamut,Male,Exotic,0,1
Mankuu,Male,Exotic,0,1
Mano,Male,Exotic,0,1
Manuc,Male,Exotic,0,1
Maq,Male,Exotic,0,1
Met,Male,Exotic,0,1
Min,Male,Exotic,0,1
Mir,Male,Exotic,0,1
Miran,Male,Exotic,0,1
Mirize,Male,Exotic,0,1
Mish,Male,Exotic,0,1
Mit,Male,Exotic,0,1
Mur,Male,Exotic,0,1
Muta,Male,Exotic,0,1
Muur,Male,Exotic,0,1
Or,Male,Exotic,0,1
Osman,Male,Exotic,0,1
Peria,Male,Exotic,0,1
Piry,Male,Exotic,0,1
Qaa,Male,Exotic,0,1
Qaan,Male,Exotic,0,1
Qaanim,Male,Exotic,0,1
Qaash,Male,Exotic,0,1
Qaay,Male,Exotic,0,1
Qar,Male,Exotic,0,1
Qara,Male,Exotic,0,1
Qaraa,Male,Exotic,0,1
Qij,Male,Exotic,0,1
Qilij,Male,Exotic,0,1
Qir,Male,Exotic,0,1
Qiz,Male,Exotic,0,1
Qujaa,Male,Exotic,0,1
Qujaq,Male,Exotic,0,1
Qulan,Male,Exotic,0,1
Qulaq,Male,Exotic,0,1
Qurq,Male,Exotic,0,1
Qutluq,Male,Exotic,0,1
Qutluu,Male,Exotic,0,1
Qutuu,Male,Exotic,0,1
Ran,Male,Exotic,0,1
Rat,Male,Exotic,0,1
Resul,Male,Exotic,0,1
Rustan,Male,Exotic,0,1
Ruuq,Male,Exotic,0,1
Saarii,Male,Exotic,0,1
Saha,Male,Exotic,0,1
Saksan,Male,Exotic,0,1
Salmas,Male,Exotic,0,1
San,Male,Exotic,0,1
Sanjar,Male,Exotic,0,1
Saq,Male,Exotic,0,1
Saqal,Male,Exotic,0,1
Sar,Male,Exotic,0,1
Sarghit,Male,Exotic,0,1
Satil,Male,Exotic,0,1
Savinj,Male,Exotic,0,1
Selim,Male,Exotic,0,1
Shii,Male,Exotic,0,1
Shiq,Male,Exotic,0,1
Siiz,Male,Exotic,0,1
Sinan,Male,Exotic,0,1
Siz,Male,Exotic,0,1
Soli,Male,Exotic,0,1
Sunkuu,Male,Exotic,0,1
Sunqur,Male,Exotic,0,1
Suu,Male,Exotic,0,1
Suun,Male,Exotic,0,1
Ta,Male,Exotic,0,1
Taan,Male,Exotic,0,1
Taash,Male,Exotic,0,1
Taay,Male,Exotic,0,1
